NU_INSCRICAO,NU_NOTA_MT
,433.4315999999997
,442.70559999999966
66866f66b96843255c05e6932cc228868d385ccb,456.52339999999936
,427.8166000000004
12c05e6694dce92588eece24fa662795854d0e98,407.6977999999995
,436.6774999999991
,455.1616000000003
,494.54029999999983
,430.2135999999997
d88f1075826faf5ddf8f32270d74b0d1a2949aff,459.6531999999988
8883072dbf172e931df857740ce4c52930a308e8,415.5531000000006
,494.03630000000015
8bc3ec4fbf0d32c118186e2e41fe6eaf9719b03c,454.9732999999998
2a1ca22bf393948843db24e7899eeeb38360115b,452.572400000001
1c802d922400d908aeb9d4b258bf8540a05a2f7b,451.72319999999945
,447.84019999999936
e161af051d5b91cd342da4b6e44de8a9c164591e,441.1950000000005
1b5f4316f03f32ff7597f9db4d99186d33c7d2bf,444.82279999999963
26482ca7572057986586e124bad404fa8e72a2ba,412.11879999999985
,465.8024000000004
726cbea60b4782b3c3d7d24e3be16d48a84f4f1b,456.45749999999975
f589514f5efa4e129e4aa54f5ca1b8f7dc0cdf8e,435.02780000000047
6ba0970c9259e02024a065dcd69f4fabc00c8b95,528.7084000000015
e93eacd8df469abac6b8586456f9ff197a96df33,422.4601999999984
138a13848768a115b165f3c1cbda35120e2c2363,498.3843999999998
bc749e4f6557e7aeb95abc37d4262df75d58620d,434.6175999999997
0e6b6abfde009866bf29522e6b259475b73ecb1e,508.3595000000007
e642536b5a9228d12f9bd493673afd7e9a70dc32,707.0180000000021
,433.9583000000007
c3b298659777c918a7ce057c20a160d4f6215afe,425.76579999999944
,466.4956
5911190ceb2db55c7da20dbf62a6bde6ef6e86ac,447.47260000000074
,502.2239999999998
,459.8999999999994
,495.0110999999993
02c903d4ac44a253f259d316685b263410973294,446.1794000000003
,472.9487000000001
c17cc6754cd31c9ea7ff2f4b30d5dbf68e8715ff,469.90420000000046
46b452f03c9b95b3e79b25595f68ae5fba83d3f9,462.4086999999993
1148703f918a5899b28fb638828e465835b627b3,542.6745000000003
,463.2882
4488743f01a558be08be52d224dbe36c256d85c7,762.9108999999999
,464.2103999999988
cdf374146e4cdc87ee18246b58bc5dcf7c1ae63c,520.5513999999993
2de646edd915b6649c3fbd3af51aaa00d09040dc,489.7582000000004
903f01fb1f4091b983ec30d668b8ac4e3619b37b,470.9394000000008
d2df9bf43957d71f39d125ebfed6f161ec23af1d,540.6895999999998
,441.4624999999994
e9e2c8ef22e6099685f812d994e0931f6ef76cab,441.66090000000037
,449.87469999999956
,407.26000000000073
,421.5514000000007
422056c7d98c9115eeba85237f4eede97c79fde1,474.2034999999997
d78f546dc4e0d0a1b75efe170d1b09c909f056ff,469.03309999999954
fd5d711ebfb20e5c32d239e11fec3b86ce5dd375,466.5859999999997
0e8ab7abfd8e10ca21229adb549fda15c89f2900,573.3686000000008
bd09ed12d305ce65e639ab1ea2b00fd940ad7843,456.9662000000012
8ab2fd93fd64dc7fa8ee590780a5498c0159c8ec,410.3452000000003
a1b620374ee2ad3ce65d317c8e3557358dcea2d1,426.7258999999989
,511.75999999999993
,444.09440000000023
,545.3456000000011
,462.6147999999997
1471744cb280f9378b8aa48a8e9bdb1b5a8340b0,427.17770000000013
87d03ec4a277f52567da9b37e0a5cd5801acbebd,447.7154000000007
,446.4821000000001
9419571d87eb01cd325465e4fd7cb9ca5a24876a,445.3469999999992
925804a89fd4ae9a587718ffd11b031087f07224,460.44719999999927
084d4e847b3809c6ee6622dd2e095156230f471b,519.0393999999989
2f9363be4f160bb39a25d9d1d92a446534b5af7a,468.7483999999998
3a162493c1f3d12207b68218e370d7c5c05564b9,462.89789999999977
13258e7a59216312cc745f270451992c43865f20,491.90919999999943
bca16e9f2ebdd9fee3d9691d58d468262f1fc0ba,447.5265999999999
,416.77900000000034
ff1fbc4c7dee5afc2ece2df4bcb48761f4e78166,662.929399999999
,445.4043999999999
168abc621aaee610809422b479954a580336ede9,513.7743999999994
4dffbd1d4bf6792d183a3b0590c8ef2d1b8818ea,583.3299999999999
cf5e89f010b2d55d05ba17987f0c589c9e5fcbd1,574.0179000000004
1c954a988e05a2e9f3785cf8df8ec62cb87af7bf,463.21740000000005
,424.8920999999993
c0e186cfae2c2a170e142560a50bb3d77e47021c,430.5569000000011
4bb07d210a75447019c1825a8d73d57ab415bbb9,488.76570000000044
,440.97309999999976
ab873a1eb2609e9b61c55ea4328e6744c2f3ef11,505.2324000000003
571eaaab585e42afa999ebe6d3ba4afdeabc1f3f,436.67140000000063
47117d7303f947c59e71db0307d7f18c4ad671c3,459.8157000000013
80815afce34e35e82a40ab5c949ef4218c64ffe4,522.2134
db08f3cf9d08c25c991705c09c751c62e0a08a43,436.25740000000087
38a7137c5fbd41fb4c9cd432dc55c4c9140519ca,415.62880000000035
deff0ff464f4ed41fc33703484efa2e7e210826e,496.577100000001
b029471c912b96d1699362cd6eda2b078ad4fb3c,558.4236000000016
ff0e557eddb3badc380ec80b1fbe7b909b8b0c54,458.2128000000001
d0d46be0bccba21473f35ad8cc0d89655492cbbf,407.3570000000004
0fd77200048ca50a61b9d8849d8d3c6aba72d878,414.82759999999877
e4ea611af2a1b071dd70fa440eb014dce4d97a64,448.21119999999985
a194c2856fdea1d6ad35721dd9be2887b752a709,567.9909
fa45a48b608c8215168f38f71211b0cb75479004,668.4910000000009
,519.4865999999998
aab19c63284de92d62c46216ac158870828324c5,429.4838000000014
f2ac3ed61e3e4761194e1730fb0663d2c7b89199,432.6469000000008
005652f674c6a487c826e00875fa0ac9aa651729,434.1804999999993
,414.58340000000004
8505a36d40a5b9a6844205417be6a6ab9ceb488e,433.75380000000075
,443.7179000000003
ebb006216b074271c27ad19c93d448f216df3bc9,429.3356
,562.6254000000009
,433.5134000000003
c6c79fc0b4aacea5bd383e5c910e12f737024131,437.2643999999989
54a036550ed36355cea8e909ef95542fd3a00f77,483.7934000000006
,603.0036000000005
788fc9cba5b5e882b44d1a535e776c006c764724,468.32800000000003
34368facff58fa65b7a8a98ab6d194eed27c6888,552.808899999999
1377ca1ad8f5992e19b1bf3fa657e4fa739acf69,456.4588000000006
cfe0f454f1fd932111f000ae3ef25a0674514ff5,446.76960000000105
,426.8242999999994
d2d7ef02e00563bd23f416c7b932eb671ea7190d,463.85740000000044
,431.21180000000044
72ec2b6edc3bf09a65f6b902dca52df42576e513,477.25890000000027
383bcc5d18fdc2df23442b93375defec142ec866,521.7931999999998
155b9450194d1f49f86a9a99db20e0350d55c14b,430.59560000000073
,451.0883999999989
a635f1bdfb8f785371e00a1c8e6db67f5f90c7ff,436.03800000000064
15d21f8e7439106c7a8dc339a48913e4595e7f29,585.9703999999996
9c5587d4992a90fef29ca47e1203203e5fab4eba,540.7379999999996
e41ee5c6a8a821b0b8b729d169abfdc29023630b,431.2819999999998
a000b5cd3e3e31d4ebb017eaac48e25a4eb7cd63,457.6491999999996
5755f53529f7de560778205a8de981b09e1c9adf,446.58649999999886
d5f700a4c81ec3bef0fc6dd6157aaab6300bd809,441.9314000000004
3bae7f083b6a9ffa73681536a50bb03610a02385,436.59280000000035
,533.5799999999999
54f1f468782f51711417a118176cfa01d04402be,441.2188000000007
6aa61681b73558caa69a609bf54a0e0cbeb7ab28,472.6420000000006
4d62a980bdb8a3966430ea4722d447db9cfd75c5,428.60909999999956
52035d9090e03bcf4462068cdda2580caf632d85,432.6437000000002
,431.2938
,482.8821999999998
ac76a74ef1fad1f6f6cca44e8c1fed3a3e591cd0,441.9781
f23f69e494720b1e2ca6974f99ecae716aa96e86,460.7482000000002
,456.7236000000003
1a88dc9dcab61beb9827cc66291ec29ba440c5d6,449.90260000000035
a3f733ca84831467b4c5d162b737437866ff772f,437.65310000000073
20c42e9f018bb5ca1bc44158f0e86d161c7c886f,536.8678000000002
,602.2730000000007
867bdd6d9526329e69f8c7ec310e7241894f70c0,561.4094000000005
69c5b1a335f5a1a7890fba18c645292cf84b3510,411.1170000000004
9d4b54f57d7b0e52e7ec8ca172ba62e50231a9c1,458.12199999999996
867b2fbf177b95f1bd282985d7b117052853ad9f,481.08839999999924
5a69a6d419f00ed23aaefa5dd6f767b15d7300e1,587.3732000000006
f829a8274c3a363c4c66810773993495b85ca03b,493.776
655ab05712f9bec21a959453151029215f91c325,507.6839999999997
8bb28fed3ea663f471fc2c1edc605131053cb460,472.91880000000015
7f5750eb2648d60f2bb176fa22fe20008ca4c224,521.6983
e8028411cdbb6ce2c5ac367d10918bb614e6797d,465.31660000000005
62290729ef9644d05b5393134d45ea812e7581cc,488.98460000000034
,463.64959999999985
93f3b61daa34ee7e4d08f26648645ebd6342c98b,417.11629999999946
,450.8319999999992
ff694088105a9a8361f65d37dd82d8be0ef79674,512.8284000000004
c775775f0d4036c7dbb88e310018eedbb946a021,475.74699999999956
0753fb1c8fde85c5d77b94100e6f998ea604561f,561.2414
6b442c9454ab62286098a6069da4871c4acb154d,480.5871000000002
9e8294ffb80e05eb5eb9e62e3e7ed6b8dcba9f13,443.7147
,466.16499999999996
ba0a1509a6d7f5e0d3ff575cfc2a7691253bbb9b,435.94370000000004
,431.1349999999995
ad210c0d8035360b6829ab8f3fceb21151f8e26b,439.0938999999997
,414.7105000000001
,477.10330000000073
,640.6876999999979
e24280c0ecb02afb76d45689c87b4686e8e32997,426.16420000000016
92fe2c8c498e5bf7abb75c8533c9c7aaa8c9ed39,524.2833999999992
9d3b50f88eb69fbd85859753a713439292712b02,487.91980000000024
9126fbd622afeb3d3a05299cff0e51391c6eee00,411.18199999999985
91cc4a0a71298cc458af1418b8ebb868a5c616cc,444.88799999999935
,476.78959999999984
7a991331fe38b04bbec6093638cda44d2b67995d,427.8214000000003
4af42acd39ac1a491bf4a274c7a24bf8de5d9791,506.2195999999992
616bf36841f2ca3aea5539d905775ba04f212545,469.13330000000116
1c622d1913621a5098abd59c31fbba4bfd423bde,417.3782000000012
,572.2431999999997
18ba94b28fffb9fb2096e9b37678a732ec4a0b54,430.41659999999996
,471.21979999999985
f0421145a346f8df6360f005a6123106503aeeaf,427.0763000000002
be4421d74de2e2a781b4ab3af72b80253e1b4f38,437.9351000000011
a3c81deb318c4c5bbbf2fda4910a415a59389e65,452.9412999999996
,441.4567999999999
,449.3468000000003
,470.2574000000009
5da3ef6feef557c3214eab0cf4b871688e486661,483.3018000000007
,437.9671000000003
,522.758999999999
056028a99ffb0a5ea756b5d92f7933810c3b8b85,571.7972999999997
021b04f7832e90614014f3d9cd175a45931211bd,481.8605999999995
9912e45a17a85c8a5322d583d6c374c19c520df1,422.08189999999973
,443.6760000000005
,458.4466000000004
df48244dd58500fb8eceb66186156576c6b70912,418.71690000000007
b86b5e64b7603332108f7a6bf4ad79f8122bddc6,460.3008000000005
,456.64660000000043
890014a4e63d88574c62197a24fd43ba5749db83,425.3490000000012
8d9c0f51e833f4c3f095a80ef51d7b0ecce9bf9b,472.4369000000003
b3f0a6db10b01a26a21fb9362b23db86e43c23b1,431.7126000000005
b250c9d9d3f9e4d1e3c8ced8b9f6e0de0784e336,517.9379999999996
2feb95436ce339c2e183ce31d83b4fcbdf702933,471.7976999999997
9aa22de77bd2b2f9f4188ba0016b02c84f618d7c,460.06900000000047
f5fb8b259eb2ba2d5c055faa92ceb8dd65277ba3,549.7276000000016
,440.3314000000009
088ddc3eb6216ef7b6f98db7338d0137138f889c,513.0954000000008
82d4116534c92e184d5ae1041e3e6234ee631396,529.2153000000017
30edcfb2fedc1ac7f8d7da9d2005648ed3c759c0,471.4718
d3b6eab5a3d56dc9823cf355b3ac1f647378fd4c,485.2814000000001
5014932633e0f6c5964dd933fd8b0bc65d43f237,705.8647999999996
0ea9e7457fac2c575c13ebc83ad29d0c470d353c,478.6562000000003
cb8ea4b4612b148ff0f94cf4cde040bffe252e42,
4a4fe2160e898c6c2b5c57d62817575b2c034054,
87a7f00b2e572ba6749d85373f4b3494695a7265,
05cc0fefcd5249faea8b0be3650b1d3967f18bba,
9c253b06f51da906ba681a7659bd042564902323,
c54afd21afaa320e4f0c4d11afc55d63f3915d68,
3f9534a746dac95485f528f762cb24dbfff94deb,
7a6cfc0a6ff76f6067adc1ec538cd3c0ba5cb435,
d2762f737c293db613a49d936643113735d7fd11,
eceb6515af61f74dd9d89a3d2c79900083b99d04,
02fa88556864a36adda160ab815fa92a6285172a,
dbb64303619086dd97eb44f0617d393079fe5bd9,
865bbf6fa8684f00f8118c42b0aac3d12b36a58b,
88edad7187b988a101cf49812d982ba6d4219cd5,
b5901275f251a35d91e966330f05cd665b01e08e,
18f7d8c547d68867ef024276d1f3c99c9b20ab05,
3f29447443c0548992388813832619adb5fc796b,
8030565e2eeb236bd49a4f2d27d4220ea15ddc97,
c9ecbf22a91c001f53f7f25dc3cb40da9bab049d,
ef7d59b75622d6b855f9225b249b6bd56cc2b9ee,
c496a52296bd52d834abd5f43e9525da7d0f3552,
fcd15a327d993cc96fec31ce55ebf9064afd83b1,
92b4e9df7e28d6036a43a0ff7bd4acf4a5cd1e79,
1859b3be527e2ea1721767083321d8b110990694,
befd4aaff30d6c45237a045a244efdb4fac8a8e3,
f3f833f413c690d52ac320fef0f2ec80d7175bb0,
7250b0ab7d93e84edc4fbb9e28126b5aba1af90e,
b4d889db37de191eb827d9faadadc72c999a8176,
18e991f65f79c3b9e07a907705ff176f2309b69c,
2e05aee2347152ecb166422fe7490d275dd39652,
c913b6be8e2f1ef59c19883937f783d31ae6006e,
9c02e42506311428329e6508a06c5a7349fc4449,
d25fe8e0d24e9248b2dd134f5ac661ac66fa786e,
f8784496be77efcbda293fbbbde36afd18aba1b0,
ada2e2878d5ed58ca00ce59e26aa676678aaaed4,
3fb6103573c5e57e41d666c1d2b2fa59c188d1c1,
f71ecc896480baffcab5e5beec55ddda862e5c06,
b3da61cc71fa0b77aaa6b116d38d8fb5abad559a,
6ba74fced984a322a06c60b5bf892c85457dde3f,
c3b255b4dbfc50d5cfe0493c336af4c3114c2077,
b9c7ad78c52b5e13dc7df86f290c59fbf0351120,
28c2105c3a17666cabb18b92e3e1be803c39fbc1,
badade3f2d6776a6891e6920261f9314482ff045,
5b25987155f88f3faae720d81dc2bc0581f5b7ab,
c553275998939d9c3c9b62362e527a567639647e,
d353444dafcdee6666e18c125dd1ce2306a216c9,
1b800c0f31ed8caad8db65075f45b1292ca5727c,
73db67467281416a1204cf2bab8bf48c766ee542,
1975e79c117bc46c8ff697f592f2984f6f40cdd3,
9d0eab599c10bb642d220356f300ddb2d846d513,
6c9962b432e40191491d7e241f2650a52c2ca314,
9ee6177f68d6de830576870643aa2c878135c8b0,
bd2a97679eea9ef74c0b66cab807fc1d0204b03a,
ce5c4761e58a04118a4d71de45dc2bf5b8abc1b5,
efd674e11137c474e53638e0614721d600766555,
4c963d0fa0182e8d45584865e832d4c9c5831ae9,
7d77554c795e916e6ebe8acbd35c6d5dacfbb2fb,
30a3ffb27305dd0a381e074fe3bac98f71197aa3,
951480dc61127a3ee870a21cee0d1867d830ccb0,
f4fd36df873daa6d08c79c6778de43327fa66b89,
bca570a8646658c11027e66491a78cfec05ec6a4,
7beb78f667f6db992cebc1c3f69b0a2b0c55bde3,
ce68229bcbb485d2c7279f0b8d58a97cc66b3ff1,
fe9dbaca4188c4d922c3bd6d3208c1f4e729c9f8,
05977c507b4607d0dc251db788f40f37c43fe04c,
8bb1dde7074b45aaa6e0f52a92f0a0f555d2cc58,
aa14b8b4c1f79567f537862fceb202d3f9c3a653,
c266ae78cd78c2cb8044422535552143741782ef,
4fe366ad83dae670042477a8229997b93c30aed0,
dbc11305ccaac7ef6665c2288f7aee4f55097da6,
7230f7484eba6c7276583919d034149bb6c2ed62,
03117561e1c1f213580c4d8e48a55152934acd9d,
9f384617c6b0de2619e880b057d5f76d27d6abf4,
fc83d67be6e9ff7cad6a5880e7fe7677c663d03c,
e8f56cb57835ff4b0a5b5480464c29c544e4da36,
5baffae676db9745909c63c78cbed1ffa2c59388,
1c732ab6a728b56b4971b4c772bba6dce8ad212d,
7cfb8c37201ba2d427383e3453bf4d17cf140c12,
7eeafe18c6d134aa42553db26ab249ff70060dcd,
2230bbbb96a5aa73b68c943891ce1a99199de906,
72a507d6c2f908c2ad64c9ee5ee8a9d83319bd7d,
b434f8f1723aa06a245cc52f60dbe0036d00d227,
62aa292ddac5303a7e26b8e468ef64fccf5dcfb8,
2c4f23f650e345057155d40f1ca7a3e989aec1ca,
cb4b129f1c71091dc24fa5b869487e22951dd5da,
9517e5c256bdf549cc3b44ca54fc9bb3a07fca39,
2eb16e0139407006b1e4d4d2daccf58f224a2ee0,
b35a59f5b501ddad0acc4aa350f63618fec52203,
804b2ef7a75c29bd00b1aa83516be823077b2f50,
b54748a3cdd15981638e22a2b22b1711a49f8acc,
269fbaa1705061f0592ef69cbad55c4c8815e66a,
c575ca76275c216572040c651f2dfd24012b1170,
06a0f6f2f42cb8d08af2046d7063e4df0a7a9af3,
6a54a45c3a5752ac47c80a37bba1519d4417fbd5,
e0f8eafa7e05ffe82d65a6d67026fb8bdcd13a37,
0027244961763bce90296b05ab1c58b25feecbea,
30e497939546a84f7bc37d79fa1bb75ebe70d296,
f9afe2ee90b2e25158cf70cdda8bd1a23881461f,
f5a04c09a2993dd3e9c5cce854bed3345672269b,
f392f58168becc2a019d9c3be90bd199453c9fa9,
630bbc85415c713b4f91983f9ee7cf583b7af917,
45ad87c912eae27fd6d1d50d02d650f855275f04,
5fc92d86f20d9c07b52528e5b7c52ab0634ec9b6,
758122129c02619dcaa8a7c364110ab903af8856,
81b33d71e5ebc917ec942db656d620964fada49d,
5bf6ce34f1392550bb2ee34e9800fd6df70f8c12,
b8ecd588358daf3a277daabc9f91ee515907fe22,
a3013ac15f97991ab38e430e23c8ba1fde1ec218,
55d164170ddb6ebdac0ad6175a5f6b1344770b48,
96341a5e96137b582a2f3c4e5dd992122c780385,
ba0dfc459d22ba6011e456ab3dd024b435580dda,
bd5c6578c9024c026c9c260bf3c3e53c1716ca22,
9d35e5d2e306fd79d30f24b5ea8a7cd3c14e02b3,
ab0b646f587f98aecc4c3ce454c34f6464410cea,
ba11dbddf70abf102b2056e9a3e7cf6af55aeb27,
b207f277a1d9f3f2a90d7b7dd3c38d8b97c1d269,
6b83905491fc04744a847d875533ec1ad6afb7b1,
bad943af15660626bb9a592d55c071882b5908c8,
9c3cd2d297d6a7d24e44a8912db2bd49b85e7637,
c6f62cd3fe5348a1a0dcea011162c90c04aed1d3,
6309975a376ffb009c60cd0730d35b95991c672c,
0c8e05069a6a81cf78f2372f5e340375e0f29f7f,
d0c0ef316460a146fdb93b06ac40b136636181d5,
9b8d26f7adfcacacf9d36448f8237d6f4af8132d,
8d8d43a5fb49c4086eefacf447ef86e87f028ef8,
26480f4cdac9b7db887a4027ca5ac7ab27171390,
e43d38f6c5ef4b55bce2c20845038520151c82f7,
5a26f420290529ea3015d01dc6c86908db34193e,
18c64b4568c1f230965aead29ae1592fda01d05f,
695da51f9d0b2180555486f36e73da51db3b8740,
b29e693875a12afa6a3045497e683536257c9619,
9fdbef2e51bba75416a1b325388c7c55df863ec2,
c8a508005568418bee0adace08451488743d5789,
f2fc6b95f3da43deb0e55bda9d9ccc11922fc06d,
af5998e9833b18559891a5c5c15da936edbc9ad4,
d24d5848387771cb4ca766d4f811bba15081dcb6,
16bafa9e1da859dec03f25e70beaeb3b0f53c401,
9ae86ddfa4bab6a101f560fd2a97b8449af01f8b,
e4521a6e4a1e442bc0d6a27685ca9d07df878399,
1e1b06caeddac05fba544d2caab9bdef92292448,
d6fcbd5b243909efcec1164b373141a90d51a4ec,
b446e365b8853cee2d0b0957bf4c65a1fd44a75c,
ef893b76bc4d3d5b40904e5d3b4e43b1ce29635a,
b2ef33438b16f54eaaada5a499e5b9d70e7cbaf9,
3e18aea5e0898b4897982b585efcd5d41ffa2310,
d495216a1ae9d009143f93fe516ca90b043cfe9c,
50ad15cf445499a53f33dc97b68dd485a0b5be5d,
d6317ea6ea09e751946b500ec15b68a389935cc8,
9cb37b0c352edfd37f1c08d1c5f4c995def2a7c6,
4ed186e1854432164fb76a7752abe3f9b672fc44,
17c7b8a4295b71deffbcd9679e0b3e7058cd23f6,
c65b40029e4b7c845db8e38a9aedee2303926a1e,
78c1b222f176cfe359ea2f2ebf30a23af1ff93f7,
62af61a85dd17d2ce7fdae1ea47fd411ee4e3909,
cc664dbabfc9fedfc92f66cd1c9149f3df584580,
ad7e78f08cf26ecea74316f3eaa7297f08eefecf,
c41de1d66943f86e42cf66b3dec6cc196ac456b4,
73f5617878676b211049c06a734395f316f7bce9,
40ea1311a656cb310e7d7f55baad87f4ec644371,
b794af00318eac2874056f5f23d8f64b2c82b9a6,
f0f2ece19ca0578e6fedbe8ca3d5a57fdadc5273,
0f72ffb73755bc6cab86d6eb119c1bc4d804fc9c,
44f541751e2bed39d5c5cdc703e50b6a5f14dbf9,
c960037aaaff6addce26bd7b9bebb67d66815336,
29175318e03e967d7db83010ffc193639e75fb60,
aee562b057a663232ded7ad7dd99f532abd88f1c,
b7da24dcbc3e66fd8343c01d98b0f11ce60ba7b8,
fddd0c34d10074967156596c5bb565730c0516a6,
25649c8b169c66dfc43ff7735ec439eeb4c43cb1,
0e218e7923ac1bf75819e9681926860fda5955c4,
6be0f430c65f5f310cf8bcb7811e72977ab8a36b,
f3758a79f6787e87690a273be8877dd2559a2189,
0115b0abcaa64883c780f4395816c763b0ba1dba,
c9c320120b3e986326fd27c64ebafddcb8a34ae5,
83e9189ad5e6803010e4a8d7786d83d51b4d072b,
1716bac5fa1b2e07c5309fd23296fb10f32a91fd,
687448d804c924b64fb61ba94b1846007d6ab904,
85d242dba50381621f3f44a46c8e19d4aa949196,
e673f673a923826e58dbbaee41347fc6c7190f6c,
d8bb747e90924ca2da4811a86d612a811ca55ee8,
c6276f27d568361cee956964fb7149a64d477a72,
ec5d23c2e9f157ccd0baa4b292e8dd2e2cedac5b,
8307b2142c7fc4bdebf29b89f9b63b2fcd1fa2fa,
7aed648c2c983a53e6bf18a80ff3fda2809f2828,
62980b7abb1768ca53fe76039d00c32db1111dd1,
9544b8ad1230e31ccfdecb9e3fd8464a8b86a2e6,
9beb191a3446fedd038a2acc53cc73a4d7addd98,
a696ba411198f3efa4ac94e1cf6969629f7e3fa9,
e3dbb8a1df52dd191d1698da978426270fdab4c8,
b6bee62d4d73657b0ef47f16f875418eb4c4ff2f,
6e27fbdbe1c3535d01606cebf23168cbc867284a,
fd3347da636d6c597f6b9d5ac0ff04ab4aa9f45d,
7ac5b8119b46505883764b15158768249a19bc75,
d796ef8338806bcdd5973ed6f1d4b5f027a5b53e,
77b4afdddd5906c700007d523aad010af744828a,
5d12fd63bca6cc3e4b5d575d15c83c9286f8cbb7,
0cb149aaae0d8f15b7376c63d0eddd4b7610faa4,
0912901a9cf2c28f2f001c8b07b0b6745cfeef73,
16c86751ae838343cf11f2b782cfd1a9351b7df9,
f5e18a31e75145ed9947397f7e97f7cdd65997c9,
44333fb503c4285b21500fd8cbe2d4b01f7c9a9a,
1aaacd35a610392bd3eb26cdc03b7df70e7338b6,
58373722411945d7bdef5cb5ede4459a9edcba13,
fbbedf651635cb20ab7d73c0df10349ec19406f4,
ac0672791ab77daa1a88917319f6a81d48c039a2,
18971261007a7df90081e682f530b0bb933c7b05,
766e74a2b847193a0e72fd9ca7a5488467b4001f,
f8d2cb16b7a5e174fcc2b76d18f7d4fdd7ed13e6,
a046d5f1275b3d7c4c80de122f5783110bb139de,
c476c28c271114351f7df88e4ada53a02a6ab7fd,
2383fd53d2062cf9eb760ee159e8599d784ea3ad,
6cf4378e9b737cde762f847a4133c0f0a51af8fb,
537e2b3126d1ac5dbbcfde55d0549dda561b575e,
d5b0b6b1d308bc5598d17171b63c220429d65882,
be5fcc60060c10729489eb296651f99cde7a1f78,
889a6097b286730a6757ea174728eeb0a14fcc4f,
bd7f9c8640412736f83101714c2d35721753de71,
f77507705f197f08acf982853b4f481d7a9a0a0b,
8005937a977eaf54535cec4e86fffe0622d86027,
d548b75b88388dba356a5e7043d802523cebf7be,
5aed9b781bc9d334def639b9e22fa0edd86c4104,
8d273cc5ff9520947e212b4bab15a7bf125d51ae,
beb4b6e26c5c90c4c1f63b5402b4a27ec066799f,
6bb0347a27172b6da6a477b212ac453ee0b317d6,
5684bd0e7dbd48f198db07fd3b3de2aa5d6ea5c9,
e095d83730d16bdca52edda499352823c0ae9a7d,
7fb12a1d1f8106aa942787429c57962db62209f4,
3e0fd99c643bac4c7354025cacbc04922c4d7af8,
6bd7e53fde462120da3e1f3abc359dcd853f38a1,
931c9b68503203e3dde2b2416193f56f3b3240b1,
a15d809e0a87059fde96b0b69718e260119b680f,
fce9f32ec22885e4680e8e992ec173aaa112d41e,
41cdcbe8b3d19283983318846c677a4c15af4aaa,
93fc86498d9aab1cc0b79b62ca83a2c303fa978d,
0cc89d9d493ab99eb527d96f179405e0ca9fe5cd,
9fbe78e4c9327af1f7c4694dfc08fb2103fe5690,
c809774e530a33dfb2e8131fb2859acb1d60fc16,
17852911ec609b95147c2b36507cf41c374feee7,
ac30e056ebf05c2d64f1827a7df1621f05ae2f49,
2818b1f99095fab6d1019efc123108c69504dfbb,
3c7d52ad907c55f7334346a768b44288ebb5b72e,
8bd427155d8fbac266279acd0e1cfbd04198f2c3,
ca7b735d284c323a2a5a8e07da8e6adf767b8e23,
dee4340768896265cc860b2143a197f1e83857dc,
4859cc28af0fea9c52bfa188ab0cbd231f5bc7a9,
0013741ec1dc7e4c3b5baf73f61a47d7585292d9,
03faf309404717170977dd61b95ff1814c40088c,
cd3f58db06e4d9d717c6cc8de31a25c53cb5ac73,
2e26d17bc182aacfaeed3b12f1a66feb40d4f96e,
ceb125e2a8f67106d58e63f317c812b764d3f725,
084ac6ddb231e42eb19ee05c0d5b0f3bd7a90470,
e953271d07ef14f77f07eb72a93de203efa33b06,
9d6ee37a8cd4d8bd9a3a099b8f8ee19f14235e13,
2c3e89ffb7d52702eb2d96bd704b80dc058ff897,
4abd3801858b276db1a70ee7e94c1d899b79e380,
c59cbd8309df8defa64508ebcbeefbcab5b24b50,
c9041f3b039b43b8eee4400b24308cb2f1c20a6e,
6dd26d0500fac7c3b12384dc9790d56647196ade,
f99ef219338343ac35a138627ab44549fcc9247d,
367a987b5a240cb3cd1ba4302f32f1e9adf75129,
71b69bc0230f1d10277c460ca6226d6886d0799a,
fe819e9bb1d110d71dcf1aa143f3e0614ead0a87,
85ddb58c793932dc0b1244a67d490cfb45c64aa6,
0683bd41ef13129ea73344ea989e0c2e93910ef2,
bdda2058e08eea69e4c188395e34efa77d626279,
e24c79803fab5038ccbe849262f642dcbca4a735,
809a406544f9c7b0ec78cbf04043abdd3bfd5faa,
10ce02a9154cccd22497208b8e0195af192540a7,
c29bd91764f9b9f650a926bdf2f424b4dbfa4be2,
368c201123a334ce74cb5b5736cecdc4dcd7f43b,
951544af1d2cc99f72def1e5050a514a7d869da7,
47c56b81cb75952158cc58ac1dba1c6adec1e441,
19df9feceee051f2b3466617bd4969688049c530,
5128a1a7c4743109ace5dcfd42879ee999290536,
396393b00220c19d1da779dd40277ab033825c5b,
aa3c70232b75e6699d4fddad8278b785019de599,
23fe757306c647c997ddd80b681ee7cdd693ed0a,
8338d85c01042aa8d043b4f004e1051b7dab9385,
1ae3591562a76ac63d7f8edf9113a2eaad373539,
4fd659b8ab4ac00f9233609c32a6f735b909493e,
97c20f6f8377abce03e1a8e94f3e9428a7692d5a,
71b6c0ff2cf1ea9e3dca0f24e45d2224fdc718f2,
eb72e93988532c686581729e39b8b969e8fe11f9,
f8b9cf59ba045595c2635ca232e74e417468054f,
e2867649339be49075bcc34446b27b84685df132,
a684d0f8cbd3951c1aa7f0eb17207255da6a5342,
4b83e292acd8b9b0ff3f73d2d76786c668346b02,
f220f1ad2b33afcbe62e6d7110acbf8f33611643,
